company_name,company_number,category,website
Твоя Недвижимость,+7 (980) 054-18-37,Квартиры в новостройках,[],Иваново
Морской котик,+7 (905) 108-50-93,Загородное строительство,[],Иваново
МирКада,+7 (930) 343-19-09,Кадастровые работы,[],Иваново
Жара,+7 (905) 109-47-54,Сауны,https://saunazhara37.ru/,Иваново
Баня № 6,+7 (4932) 23-09-15,Бани,http://mpgoc.ru/,Иваново
Вознесенские бани,+7 (4932) 27-18-00,Бани,https://voznesenskiebani-37.ru/,Иваново
Баня № 9,+7 (4932) 35-18-63,Бани,[],Иваново
Русская баня,+7 (4932) 35-29-94,Бани,https://русскиебани.com/,Иваново
Горячий отдых,+7 (4932) 36-06-30,Сауны,https://sauna37.ru/,Иваново
Баня № 7,+7 (4932) 32-10-47,Бани,http://mpgoc.ru/,Иваново
Бани на Шуйской,+7 (915) 830-00-21,Бани,[],Иваново
У Михалыча,+7 (910) 981-37-37,Сауны,[],Иваново
Ульяночка,+7 (901) 690-93-97,Сауны,[],Иваново
Акватория,+7 (902) 318-19-19,Сауны,[],Иваново
Липовая роща,+7 (920) 370-23-91,Бани,[],Иваново
Феникс,+7 (4932) 34-42-94,Сауны,https://gh37.ru/,Иваново
Хуторок,+7 (4932) 26-28-27,Гостевые дома,[],Иваново
Баня в Иваново,+7 (4932) 20-20-01,Сауны,[],Иваново
Жар-баня,+7 (4932) 32-03-20,Бани,http://жар-баня.рф/,Иваново
Сауна,+7 (4932) 56-44-97,Сауны,http://ivsbor.ru/,Иваново
SPA Сауна,+7 (4932) 90-00-05,Сауны,http://hotelsoyuz.com/,Иваново
Турист,+7 (996) 354-35-35,Сауны,[],Иваново
Фантазия,+7 (902) 318-19-19,Сауны,https://sauna-fantazija.clients.site/,Иваново
Банный лист,+7 (901) 191-23-58,Спа-салоны,[],Иваново
Баня,+7 (4932) 45-33-44,Бани,[],Иваново
Сауна и SPA салон,+7 (905) 058-69-58,Спа-салоны,http://www.iv-spa.ru/,Иваново
Сауна гостиницы Веселый Соловей,+7 (4932) 21-61-21,Сауны,[],Иваново
Парус,+7 (4932) 92-92-52,Спа-салоны,https://parus.ltd/spa,Иваново
Соловей,+7 (4932) 28-52-45,Гостевые дома,https://vk.link/gostevoi_dom_solovei,Иваново
Сауна в гостевом доме Тихий Берег,+7 (905) 059-89-95,Сауны,[],Иваново
Акула,+7 (4932) 57-58-64,Бассейны,http://akula37.ru/,Иваново
Баня Серова на Вишнёвой,+7 (964) 490-60-60,Бани,https://apartamenty-serova.ru/,Иваново
Dorsoclub,+7 (4932) 59-05-50,Фитнес-клубы,https://dorsoclub.ru/,Иваново
СПА-салон Русский Манчестер,+7 (4932) 93-19-79,Спа-салоны,https://sparusmanchester.ru/,Иваново
Фермерское хозяйство Ясюниха,+7 (920) 377-71-22,"Базы, дома отдыха",http://farmer.land3.ru/,Иваново
Сервисный центр,+7 (4932) 22-73-33,Ремонт бытовой техники,http://remont-servis37.ru/,Иваново
Сервисный центр № 1,+7 (4932) 57-73-33,Ремонт бытовой техники,https://service-center37.ru/,Иваново
Рембыттехника,+7 (4932) 93-44-74,Ремонт бытовой техники,http://ivholod.ru/,Иваново
Бытсервис,+7 (4932) 70-03-78,Ремонт бытовой техники,[],Иваново
Бпн 37,+7 (980) 739-80-70,Ремонт бытовой техники,https://bpn37.ru/,Иваново
Контур,+7 (4932) 41-70-66,Ремонт бытовой техники,[],Иваново
Дюон,+7 (909) 248-01-23,Запчасти для бытовой техники,http://дюон.рф/,Иваново
Техно Ремонт,+7 (4932) 92-08-65,Ремонт бытовой техники,https://masterteh-ivanovo.ru/,Иваново
ТелеСервис+,+7 (4932) 34-42-71,Ремонт аудио и видео,http://iv-rem.ru/,Иваново
Спектр-Сервис,+7 (4932) 50-13-29,Ремонт бытовой техники,[],Иваново
РемБыт,+7 (912) 123-17-67,Ремонт бытовой техники,https://rembit-iv.ru/,Иваново
Темп,+7 (4932) 45-96-46,Ремонт бытовой техники,[],Иваново
ТехноСфера,+7 (4932) 37-20-57,Компьютерные сервисы,http://www.tehnosfera37.ru/,Иваново
Uslugi37,+7 (4932) 27-37-27,Ремонт бытовой техники,[],Иваново
Рембытсервис,+7 (915) 843-31-37,Ремонт бытовой техники,[],Иваново
Инженер,+7 (4932) 57-63-00,Ремонт телефонов,https://itengineer.ru/,Иваново
Аспект Групп,+7 (4932) 57-44-04,Ремонт оргтехники,http://aspect-group.wixsite.com/aspect-group,Иваново
Вторая жизнь,+7 (920) 371-35-31,Ремонт телефонов,http://www.ivanovo.ditell.ru/,Иваново
DNS Сервисный центр,8 (800) 770-78-88,Компьютерные сервисы,https://www.dns-shop.ru/service-center,Иваново
ТехноУютСервис,+7 (905) 109-99-77,Ремонт бытовой техники,https://vsemogu.su/,Иваново
DNS Сервисный центр,8 (800) 770-79-99,Компьютерные сервисы,https://www.dns-shop.ru/service-center/,Иваново
Импульс+,+7 (4932) 42-13-55,Ремонт аудио и видео,[],Иваново
Ремонт бытовой техники,+7 (920) 676-34-09,Ремонт бытовой техники,[],Иваново
Aspect Group,+7 (4932) 95-33-55,Ремонт бытовой техники,[],Иваново
Мастерская на Зелёной,+7 (4932) 22-26-22,Ремонт бытовой техники,[],Иваново
Мастерская по ремонту бытовой техники и электроинструмента,+7 (960) 513-60-90,Ремонт бытовой техники,[],Иваново
TVdoc,+7 (910) 985-04-44,Ремонт аудио и видео,https://tvdoc.turbo.site/,Иваново
Мастерская,+7 (915) 829-41-50,Ремонт бытовой техники,[],Иваново
Ремонт бытовой техники,+7 (930) 347-55-02,Ремонт бытовой техники,[],Иваново
Полимед Плюс,+7 (920) 340-34-98,Ремонт бытовой техники,[],Иваново
Электроник,+7 (930) 353-84-24,Ремонт телефонов,[],Иваново
Монитор плюс,+7 (920) 351-57-23,Ремонт телефонов,[],Иваново
Ремонт телевизоров и СВЧ,+7 (4932) 20-15-98,Ремонт аудио и видео,https://remont-televizorov-i-svch.clients.site/,Иваново
ИП Астахов А.В.,+7 (915) 829-41-50,Ремонт аудио и видео,[],Иваново
Радуга,+7 (4932) 57-56-02,Ремонт бытовой техники,[],Иваново
МобиБытТех-Сервис,+7 (909) 248-08-28,Ремонт телефонов,[],Иваново
Стрела 777,+7 (905) 059-48-60,Ремонт бытовой техники,https://v0vik.ukit.me/,Иваново
Ремсервис-бт,+7 (964) 496-04-05,Ремонт аудио и видео,https://remservice-bt.ru/,Иваново
Полимед-Плюс,+7 (4932) 26-31-84,Ремонт электрооборудования,http://polimed-plus.ru/,Иваново
Приём лома,+7 (996) 026-82-59,Приём и скупка металлолома,https://priem-loma-slesarnyj-pereulok.clients.site/,Иваново
Прием лома,+7 (920) 670-51-99,Приём и скупка металлолома,[],Иваново
Лом,+7 (901) 285-98-50,Приём и скупка металлолома,http://сдайлом.рф/,Иваново
Втормет-с,+7 (4932) 26-15-09,Приём и скупка металлолома,[],Иваново
Акрон Скрап,+7 (920) 011-38-00,Приём и скупка металлолома,http://сдайлом.рф/,Иваново
Союзметалл,+7 (4932) 93-90-40,Приём и скупка металлолома,http://yarsouz.ru/,Иваново
АкронСкрап,+7 (930) 342-07-50,Приём и скупка металлолома,https://priem-loma-ulitsa-krasnyh-zor.clients.site/,Иваново
АкронСкрап,+7 (901) 686-00-50,Приём и скупка металлолома,https://priem-loma-13-ja-bereznikovskaja-ulitsa.clients.site/,Иваново
Прием лома оптом,+7 (920) 018-33-90,Приём и скупка металлолома,https://www.akron-holding.ru/,Иваново
Вторцветмет-с,+7 (4932) 20-95-55,Приём и скупка вторсырья,[],Иваново
Втормет-С,+7 (4932) 26-15-12,Приём и скупка металлолома,https://vtormet-s.ru/,Иваново
Пункт приёма металлолома,+7 (910) 695-41-07 (доб. +79605020111),Приём и скупка металлолома,[],Иваново
Втормет-с,+7 (4932) 20-25-62,Приём и скупка вторсырья,http://makulatura37.ru/,Иваново
Прием лома,+7 (920) 010-16-51,Приём и скупка металлолома,https://priem-loma-ulitsa-hlebnikova.clients.site/,Иваново
Имт,+7 (4932) 39-03-91,Приём и скупка металлолома,[],Иваново
Скупка металлолома,+7 (901) 483-27-62,Приём и скупка металлолома,[],Иваново
Метэкс,+7 (4932) 93-94-88,Приём и скупка металлолома,[],Иваново
Русский металл,8 (800) 550-00-59,Приём и скупка металлолома,http://цветной-лом.рф/,Иваново
Русский металл,8 (800) 550-00-59,Приём и скупка вторсырья,https://www.rusmet365.ru/,Иваново
Скупка металлолома,+7 (962) 356-02-22,Приём и скупка металлолома,[],Иваново
Лом,+7 (987) 533-41-73,Приём и скупка металлолома,https://lom-ulitsa-tsvetaeva.clients.site/,Иваново
Metallika,+7 (4932) 34-36-00,Приём и скупка металлолома,[],Иваново
Скупка б/у аккумуляторов,+7 (910) 997-08-90,Приём и скупка металлолома,[],Иваново
ВторМетРесурс,+7 (980) 739-56-20,Приём и скупка вторсырья,[],Иваново
Лцм,+7 (961) 249-54-01,Приём и скупка металлолома,[],Иваново
Скупка б/у аккумуляторов,+7 (910) 997-08-90,Приём и скупка металлолома,[],Иваново
Ангел,+7 (4932) 58-14-00,Магазины парфюмерии и косметики,http://angel37.ru/,Иваново
Ангел,+7 (4932) 23-50-13,Магазины парфюмерии и косметики,http://ангел37.рф/,Иваново
Ангел,+7 (4932) 58-14-00,Магазины парфюмерии и косметики,http://angel37.ru/,Иваново
My Beauty Bar,+7 (961) 246-28-88,Магазины парфюмерии и косметики,https://my-beautybar.ru/,Иваново
Secret Beauty,+7 (901) 037-68-88,Магазины парфюмерии и косметики,http://s-beauty-lab.ru/,Иваново
Улыбка Радуги,8 (800) 505-66-00,Магазины парфюмерии и косметики,https://www.r-ulybka.ru/,Иваново
Ангел,+7 (4932) 58-14-00,Магазины парфюмерии и косметики,http://ангел37.рф/,Иваново
Лэтуаль,8 (800) 200-23-45,Магазины парфюмерии и косметики,https://www.letu.ru/,Иваново
